"Stateside",39.93014,-75.16312,19147,3.6666666666666665,Place
"York Kia Of Medford",42.41345,-71.10883,02155,0.8333333333333334,Place
"Chain Drive",30.26131,-97.7398,78701,4.833333333333333,Place
"Max & Dylans Downtown",42.35468,-71.06221,02111,-5.0,Place
"Absolutely Fabulous",42.45428,-71.06581,02176,5.0,Place
"Tin Lizzie Saloon",33.67762,-117.88828,92626,5.0,Place
"Annoyance Theatre",41.8547,-80.96331,44041,0.0,Place
"Victoria Gardens",34.10969,-117.53301,91739,3.1666666666666665,Place
"Free Spirit Yacht Cruises, Inc. ",41.77684,-87.75703,60638,3.8333333333333335,Place
"Pauline's Pizza",37.7687,-122.42243,94103,4.0,Place
"12th Street Gym",39.9482,-75.16074,19107,0.0,Place
"Lady Gaga",40.77676,-73.98106,10023,0.0,Leader
"Madonna",34.06051,-118.39871,90212,0.0,Leader
"Ellen DeGeneres",34.15485,-118.33378,91523,0.0,Leader
"Henry Rollins",34.06809,-118.40365,90210,0.0,Leader
"Oprah Winfrey",41.88372,-87.6537,60607,0.0,Leader
"Neil Patrick Harris",34.05047,-118.41078,90067,0.0,Leader
"Michael Bloomberg",40.75536,-73.9735,10017,0.0,Leader
"Antonio Villaraigosa",34.0534,-118.2438,90012,0.0,Leader
"Rahm Emanuel",41.89606,-87.668,60622,0.0,Leader
"John D'Amico",34.09031,-118.37064,90069,0.0,Leader
"Michael Sutphin",37.22771,-80.4125,24060,0.0,Leader
"Paula Aboud ",33.44764,-112.09339,85007,0.0,Leader
"Bruce Abrams ",38.91251,-77.02112,20001,0.0,Leader
"Mark Agrast",38.89217,-77.02506,20530,0.0,Leader
"Ronald Albers ",37.78187,-122.41903,94102,0.0,Leader
"Janet Albert ",38.8942,-77.01898,20001,0.0,Leader
"Matt Alexander ",41.59704,-73.91731,12590,0.0,Leader
"Debra Amesqua ",43.07414,-89.39065,53703,0.0,Leader
"Tom Ammiano ",37.78101,-122.41799,94102,0.0,Leader
"Denise Andrew",42.35775,-71.0639,02108,0.0,Leader
"Nickie Antonio",39.96056,-83.00034,43215,0.0,Leader
"John Adornato ",26.17281,-80.13112,33334,0.0,Leader
"Ruth Atkin",37.831,-122.28542,94608,0.0,Leader
"Linda Atkins ",40.80245,-124.1604,95501,0.0,Leader
"Toni Atkins ",32.74854,-117.15503,92103,0.0,Leader
"Shannon Bacon ",35.08847,-106.65024,87102,0.0,Leader
"Barbara Baier ",40.81251,-96.64056,68510,0.0,Leader
"Kelly Ayotte",42.99514,-71.46338,03101,0.0,Leader
"John Barrasso ",42.852,-106.32514,82601,0.0,Leader
"Roy Blunt",38.64704,-90.33518,63105,0.0,Leader
"John Boozman ",34.74568,-92.28623,72201,0.0,Leader
"Richard Burr",36.09663,-80.27558,27104,0.0,Leader
"Saxby Chambliss",33.88501,-84.46261,30339,0.0,Leader
"Dan Coats",39.76876,-86.15929,46204,0.0,Leader
"Tom Coburn",35.46816,-97.51384,73102,0.0,Leader
"Thad Cochran ",32.30034,-90.18669,39201,0.0,Leader
"Mitch Daniels",39.76806,-86.16272,46204,0.0,Leader
"Sam Brownback",39.04814,-95.678,66612,0.0,Leader
"Mark Dayton",44.95431,-93.10222,55155,0.0,Leader
"Phil Bryant",32.30507,-90.18303,39201,0.0,Leader
"Dave Heineman",40.80806,-96.69971,68508,0.0,Leader
"Bill Haslam",36.16532,-86.7832,37219,0.0,Leader
"Gary Herbert",40.7615,-111.88832,84111,0.0,Leader
"Robert J. Bentley",32.37765,-86.30188,36130,0.0,Leader
"Kay Ivey",32.37765,-86.30188,36130,0.0,Leader
"Sean Parnell",58.3022,-134.411,99801,0.0,Leader
"Mike Beebe",34.74644,-92.28794,72201,0.0,Leader
"Jerry Brown",38.57594,-121.49533,95814,0.0,Leader
"John Hickenlooper",39.74004,-104.98442,80203,0.0,Leader
"Dan Malloy",41.76376,-72.68445,06106,0.0,Leader
"Jack Markell",39.15641,-75.51957,19901,0.0,Leader
"Rick Scott",30.43807,-84.28268,32301,0.0,Leader
"Nathan Deal",33.84518,-84.39908,30305,0.0,Leader
"Butch Otter",43.61773,-116.19967,83702,0.0,Leader
"Paul LePage",44.31,-69.78,04333,0.0,Leader
"Martin O'Malley",38.97902,-76.49149,21401,0.0,Leader
"Deval Patrick",42.35775,-71.0639,02108,0.0,Leader
"Rick Snyder",46.54124,-87.39685,49855,0.0,Leader
"Jack Dalrymple",46.8207,-100.78275,58501,0.0,Leader
"Jay Nixon",38.57892,-92.17254,65101,0.0,Leader
"Brian Schweitzer",46.58587,-112.0184,59601,0.0,Leader
"Brian Sandoval",39.16389,-119.76611,89701,0.0,Leader
"John Lynch",43.20702,-71.53769,03301,0.0,Leader
"Chris Christie",40.22095,-74.76976,08608,0.0,Leader
"Andrew Cuomo",42.65488,-73.76037,12210,0.0,Leader
"John Kasich",39.96056,-83.00034,43215,0.0,Leader
"Mary Fallin",35.49153,-97.50332,73105,0.0,Leader
"John Kitzhaber",44.93901,-123.03006,97310,0.0,Leader
"Tom Corbett",40.26251,-76.88337,17120,0.0,Leader
"Lincoln Chafee",41.83157,-71.41482,02903,0.0,Leader
"Nikki Haley",33.9987,-81.03175,29201,0.0,Leader
"Dennis Daugaard",44.36709,-100.34635,57501,0.0,Leader
"Peter Shumlin",44.25701,-72.56953,05609,0.0,Leader
"Bob McDonnell",37.53921,-77.43195,23219,0.0,Leader
"Matt Mead",41.13983,-104.81994,82001,0.0,Leader
"Sam Adams",45.51491,-122.67869,97204,0.0,Leader
"Damon Howze",30.36262,-97.74224,78757,0.0,Leader
"Jim Harrington",30.22924,-97.69928,78741,0.0,Leader
"Greg Abbott",30.27798,-97.74232,78701,0.0,Leader
"Pennsylvania Student Equality Coalition",39.96069,-75.18183,19104,0.0,Leader
"Washington State Rep. For Marriage Equality",46.06685,-118.33817,99362,0.0,Leader
"Queer Artist Zoe Strauss",39.92265,-75.16095,19148,0.0,Leader
"Jan Brewer",33.44764,-112.09339,85007,0.0,Leader
"John McCain",38.89286,-77.00742,20002,0.0,Leader
"Joe Arpaio",33.44862,-112.07576,85003,0.0,Leader
"Greg Stanton",33.44847,-112.07673,85003,0.0,Leader
"Matt Heinz",33.44764,-112.09339,85007,0.0,Leader
"Will ",41.93197,-87.70511,60647,0.0,Leader
"Dan Smith",41.94888,-87.6498,60613,0.0,Leader
"Lex Lawson ",41.94888,-87.6498,60613,0.0,Leader
"Ben McAdams",40.70036,-111.86064,84106,0.0,Leader
"Anti Gay Mission America President Linda Harvey ",27.97942,-82.71492,43235,0.0,Leader
"Sally Kern Anti Gay Lawmaker",35.4976,-97.60792,73127,0.0,Leader
"Ron Johnson JcPenny CEO Stands up for Ellen",33.08162,-96.83225,75024,0.0,Leader
"John Cornyn",30.26811,-97.74482,78701,0.0,Leader
"Kay Bailey Hutchison",29.75206,-95.37373,77002,0.0,Leader
"Mitt Romney",42.35667,-71.05793,02109,0.0,Leader
"Newt Gingrich",38.90291,-77.03307,20005,0.0,Leader
"Scott Brown",42.36144,-71.05937,02203,0.0,Leader
"Michele Bachmann",44.94747,-92.9826,55125,0.0,Leader
"Herman Cain",33.55197,-84.26323,30281,0.0,Leader
"Rick Perry",30.27208,-97.73867,78701,0.0,Leader
"Fred Phelps",39.04542,-95.7214,66604,0.0,Leader
"Rick Santorum",40.50443,-79.84322,15147,0.0,Leader
"Gary Johnson",40.76969,-111.86979,84102,0.0,Leader
"Ron Paul",29.04372,-95.45242,77566,0.0,Leader
"Jon Huntsman",43.00569,-71.46538,03104,0.0,Leader
"Kirsten Gillibrand",42.65373,-73.75052,12207,0.0,Leader
"Dan Coats",39.77134,-86.15737,46204,0.0,Leader
"Jim DeMint",34.01081,-81.03832,29201,0.0,Leader
"Richard Lugar",39.76876,-86.15929,46204,0.0,Leader
"Mark Kirk",39.80054,-89.64792,62701,0.0,Leader
"John Barrasso",41.13735,-104.81834,82001,0.0,Leader
"Mike Enzi",41.13735,-104.81834,82001,0.0,Leader
"Dan Burton",40.55938,-85.65976,46952,0.0,Leader
"Pete Visclosky",41.47512,-87.33519,46410,0.0,Leader
"Mike Pence",40.19112,-85.38676,47305,0.0,Leader
"Barbara Boxer",38.58359,-121.49885,95814,0.0,Leader
"Ron Wyden",44.93055,-123.02893,97301,0.0,Leader
"Jeff Merkley",44.94008,-123.03737,97301,0.0,Leader
"Tom Udall",35.69115,-105.93804,87501,0.0,Leader
"Tina Kotek",44.94119,-123.03851,97301,0.0,Leader
"Aubrey Plaza",34.13663,-118.39878,91604,0.0,Leader
"Russ Feingold",43.09833,-89.51829,53562,0.0,Leader
"Carl Levin",38.89286,-77.00742,20002,0.0,Leader
"Steve Pougnet",33.8233,-116.51097,92262,0.0,Leader
"Alan Uphold",34.06257,-118.35408,90036,0.0,Leader
"Bruce Lindstrom",34.06257,-118.35408,90036,0.0,Leader
"Vanessa Yan",34.10119,-118.28738,90027,0.0,Leader
"Herb Wesson",34.04122,-118.30915,90006,0.0,Leader
"Eric Garcetti",34.10174,-118.30923,90027,0.0,Leader
"Lawrence Taffner",41.76007,-72.67637,06106,0.0,Leader
"Janice Daniels",42.56361,-83.15484,48084,0.0,Leader
"Paul Krekorian",34.18638,-118.39651,91606,0.0,Leader
"Dennis P. Zine",34.19382,-118.54674,91335,0.0,Leader
"Tom Labonge",34.0534,-118.2438,90012,0.0,Leader
"Paul Koretz",34.06198,-118.38322,90035,0.0,Leader
"Tony Cardenas",34.18435,-118.44729,91401,0.0,Leader
"Richard Alarcon",34.26185,-118.42778,91331,0.0,Leader
"Mitchell Englander",34.23552,-118.54578,91324,0.0,Leader
"Jose Huizar",34.0534,-118.2438,90012,0.0,Leader
"Joe Buscaino",33.73765,-118.28044,90731,0.0,Leader
"Stephen J. Murphy",42.35796,-71.0594,02108,0.0,Leader
"Felix Arroyo",42.35796,-71.0594,02108,0.0,Leader
"John R. Connolly",42.35796,-71.0594,02108,0.0,Leader
"Ayanna Pressley",42.35796,-71.0594,02108,0.0,Leader
"Salvatore LaMattina	",42.35796,-71.0594,02108,0.0,Leader
"Bill Linehan",42.35796,-71.0594,02108,0.0,Leader
"Frank Baker",42.35796,-71.0594,02108,0.0,Leader
"Charles Yancey",42.35796,-71.0594,02108,0.0,Leader
"Robert Consalvo",42.35796,-71.0594,02108,0.0,Leader
"Matt O'Malley",42.35796,-71.0594,02108,0.0,Leader
"Tito Jackson",42.35796,-71.0594,02108,0.0,Leader
"Michael P. Ross",42.35796,-71.0594,02108,0.0,Leader
"Mark Ciommo",42.35822,-71.05898,02201,0.0,Leader
"Suzette Cooke",47.38063,-122.23652,98032,0.0,Leader
"Anna M. Peterson",44.93578,-123.04182,97301,0.0,Leader
"Gary H. Wheeler",42.3226,-122.87624,97501,0.0,Leader
"Anita Bryant",35.53689,-97.62036,73122,0.0,Leader
"Matt Daniels",38.87372,-77.23493,22031,0.0,Leader
"Donald E. Wildmon",34.25653,-88.72493,38801,0.0,Leader
"Tim Wildmon",34.25653,-88.72493,38801,0.0,Leader
"Buddy Smith",34.25653,-88.72493,38801,0.0,Leader
"Randy Sharp",34.25653,-88.72493,38801,0.0,Leader
"Ed Vitagliano",34.25653,-88.72493,38801,0.0,Leader
"Bryan Fischer",34.25653,-88.72493,38801,0.0,Leader
"Peter Wolfgang",41.76007,-72.67637,06106,0.0,Leader
"Michael Jarjura",41.54055,-72.99425,06705,0.0,Leader
"Larry Arnn",41.93138,-84.63084,49242,0.0,Leader
"James Dobson",42.81484,-86.06158,49424,0.0,Leader
"Brian Camenker",42.41697,-71.2525,02451,0.0,Leader
"Ron Prentice",38.56248,-121.47158,95816,0.0,Leader
"Tim Nashif",45.53528,-122.60375,97213,0.0,Leader
"Brian S. Brown",40.34901,-74.66266,08542,0.0,Leader
"Todd Akin",38.59792,-90.49033,63011,0.0,Leader
"Robert Aderholt",34.18078,-86.84063,35055,0.0,Leader
"Rodney Alexander",32.52058,-92.10735,71201,0.0,Leader
"Peter Morales ",42.3573,-71.06471,02108,0.0,Leader
"Spencer Bachus",33.40809,-86.76158,35216,0.0,Leader
"Pat Buchanan",38.89474,-77.07258,22209,0.0,Leader
"Steven L. Anderson",33.39276,-111.97684,85042,0.0,Leader
"Louis Sheldon",33.83538,-117.91301,92805,0.0,Leader
"Joe Barton",32.67619,-97.06172,75052,0.0,Leader
"Gus Bilirakis",28.0894,-82.73817,34684,0.0,Leader
"Sanford Bishop",31.58199,-84.15293,31701,0.0,Leader
"John Boehner",39.35306,-84.39554,45069,0.0,Leader
"Kevin Brady",30.28447,-95.46145,77304,0.0,Leader
"Eric Cantor",37.65181,-77.58431,23060,0.0,Leader
"Leland Cheung",42.38554,-71.132,02138,0.0,Leader
"Barack Obama",38.89784,-77.03676,20502,1.875,Leader
"Damon Howze",30.36262,-97.74224,78757,4.5,Leader
"Rick Perry",30.27208,-97.73867,78701,-3.75,Leader
"Oprah Winfrey",41.88372,-87.6537,60607,4.5,Leader
"Neil Patrick Harris",34.05047,-118.41078,90067,4.75,Leader
"Henry Rollins",34.06809,-118.40365,90210,4.75,Leader
"Rick Santorum",40.50443,-79.84322,15147,-5.0,Leader
"Mitt Romney",42.35667,-71.05793,02109,-1.0,Leader
"Herman Cain",33.55197,-84.26323,30281,0.0,Leader
"Michele Bachmann",44.94747,-92.9826,55125,-4.75,Leader
"Madonna",34.06051,-118.39871,90212,5.0,Leader
"Fred Phelps",39.04542,-95.7214,66604,0.0,Leader
"Ellen DeGeneres",34.15485,-118.33378,91523,4.75,Leader
"Lady Gaga",40.77676,-73.98106,10023,0.0,Leader
"Scott Brown",42.36144,-71.05937,02203,-1.5,Leader
"Kay Bailey Hutchison",29.75206,-95.37373,77002,0.0,Leader
"John Cornyn",30.26811,-97.74482,78701,-3.75,Leader
"Jan Brewer",33.44764,-112.09339,85007,-3.625,Leader
"Aubrey Plaza",34.13663,-118.39878,91604,1.75,Leader
"Susan Allen makes history",44.98683,-93.25467,55414,0.0,Leader
"Tammy Baldwin the first openly LGBT American to serve in the United States Senate",38.88687,-77.01012,20515,0.0,Leader
"John McCain",38.89286,-77.00742,20002,-3.75,Leader
"Tina Kotek",44.94119,-123.03851,97301,5.0,Leader
"Dan Coats",39.77134,-86.15737,46204,-4.75,Leader
"Richard Lugar",39.76876,-86.15929,46204,-4.5,Leader
"Mark Kirk",39.80054,-89.64792,62701,2.75,Leader
"Mike Crapo",43.60843,-116.19546,83702,-4.75,Leader
"Sean Parnell",58.3022,-134.411,99801,-2.5,Leader
"Mike Beebe",34.74644,-92.28794,72201,-3.5,Leader
"Jerry Brown",38.57594,-121.49533,95814,4.5,Leader
"Michael Bloomberg",40.75536,-73.9735,10017,3.0,Leader
"John Hickenlooper",39.74004,-104.98442,80203,3.5,Leader
"Antonio Villaraigosa",34.0534,-118.2438,90012,4.375,Leader
"Rahm Emanuel",41.89606,-87.668,60622,4.5,Leader
"Dan Malloy",41.76376,-72.68445,06106,3.25,Leader
"Michael McGinn",47.60383,-122.33006,98104,2.5,Leader
"Jack Markell",39.15641,-75.51957,19901,4.0,Leader
"Butch Otter",43.61773,-116.19967,83702,-3.25,Leader
"Pat Quinn",41.88474,-87.63133,60601,3.25,Leader
"Mitch Daniels",39.76806,-86.16272,46204,-0.5,Leader
"Terry Branstad",41.59155,-93.60392,50319,-4.25,Leader
"Sam Brownback",39.04814,-95.678,66612,-4.0,Leader
"Steve Beshear",38.18677,-84.87522,40601,2.75,Leader
"Bobby Jindal",30.45541,-91.18849,70802,-4.25,Leader
"Paul LePage",44.31,-69.78,04333,-3.25,Leader
"Martin O'Malley",38.97902,-76.49149,21401,3.5,Leader
"Deval Patrick",42.35775,-71.0639,02108,3.75,Leader
"Rick Snyder",46.54124,-87.39685,49855,-2.5,Leader
"Mark Dayton",44.95431,-93.10222,55155,4.0,Leader
"Phil Bryant",32.30507,-90.18303,39201,-3.5,Leader
"Jay Nixon",38.57892,-92.17254,65101,2.25,Leader
"Brian Schweitzer",46.58587,-112.0184,59601,-3.0,Leader
"Dave Heineman",40.80806,-96.69971,68508,-3.5,Leader
"Brian Sandoval",39.16389,-119.76611,89701,3.5,Leader
"John Lynch",43.20702,-71.53769,03301,3.5,Leader
"Chris Christie",40.22095,-74.76976,08608,0.375,Leader
"Susana Martinez",35.68196,-105.93882,87501,-2.75,Leader
"Andrew Cuomo",42.65488,-73.76037,12210,3.75,Leader
"Bev Perdue",35.78294,-78.64087,27603,-3.5,Leader
"Jack Dalrymple",46.8207,-100.78275,58501,-1.0,Leader
"John Kasich",39.96056,-83.00034,43215,-3.0,Leader
"Mary Fallin",35.49153,-97.50332,73105,-0.75,Leader
"John Kitzhaber",44.93901,-123.03006,97310,3.75,Leader
"Tom Corbett",40.26251,-76.88337,17120,-3.0,Leader
"Joe Arpaio",33.44862,-112.07576,85003,-0.75,Leader
"Bill Haslam",36.16532,-86.7832,37219,-1.25,Leader
"Gary Herbert",40.7615,-111.88832,84111,-3.75,Leader
"Peter Shumlin",44.25701,-72.56953,05609,3.5,Leader
"Bob McDonnell",37.53921,-77.43195,23219,-3.25,Leader
"Christine Gregoire",47.03546,-122.9038,98501,3.5,Leader
"Earl Ray Tomblin",38.33765,-81.61411,25311,-3.5,Leader
"Scott Walker",43.0405,-89.38143,53713,-2.5,Leader
"Matt Mead",41.13983,-104.81994,82001,-0.75,Leader
"John Barrasso",41.13735,-104.81834,82001,-3.5,Leader
"Mike Enzi",41.13735,-104.81834,82001,-4.25,Leader
"Vanessa Yan",34.10119,-118.28704,90027,0.0,Leader
"Troy Perry",34.10554,-118.29756,90027,4.25,Leader
"Dan Burton",40.55938,-85.65976,46952,-5.0,Leader
"Pete Visclosky",41.47512,-87.33519,46410,3.25,Leader
"Mike Pence",40.19112,-85.38676,47305,-5.0,Leader
"Barbara Boxer",38.58359,-121.49885,95814,5.0,Leader
"Russ Feingold",43.09833,-89.51829,53562,3.75,Leader
"Carl Levin",38.89286,-77.00742,20002,3.25,Leader
"Ben McAdams",40.70036,-111.86064,84106,0.0,Leader
"Anti Gay Mission America President Linda Harvey ",27.97942,-82.71492,43235,0.0,Leader
"Leland Cheung",42.38554,-71.132,02138,5.0,Leader
"Pennsylvania Student Equality Coalition",39.96069,-75.18183,19104,5.0,Leader
"Washington State Rep. For Marriage Equality",46.06685,-118.33817,99362,3.5,Leader
"Lex Lawson ",41.94888,-87.6498,60613,5.0,Leader
"Greg Stanton",33.44847,-112.07673,85003,4.25,Leader
"Matt Heinz",33.44764,-112.09339,85007,2.75,Leader
"Steve Pougnet",33.8233,-116.51097,92262,5.0,Leader
"Sally Kern Anti Gay Lawmaker",35.4976,-97.60792,73127,0.0,Leader
"Ron Johnson JcPenny CEO Stands up for Ellen",33.08162,-96.83225,75024,0.0,Leader
"Jim Harrington",30.22924,-97.69928,78741,4.25,Leader
"Paul Krekorian",34.18638,-118.39651,91606,3.5,Leader
"Dennis P. Zine",34.19382,-118.54674,91335,2.25,Leader
"Tom Labonge",34.0534,-118.2438,90012,2.5,Leader
"Paul Koretz",34.06198,-118.38322,90035,4.5,Leader
"Tony Cardenas",34.18435,-118.44729,91401,1.5,Leader
"Richard Alarcon",34.26185,-118.42778,91331,3.5,Leader
"Bernard Parks",34.01586,-118.33546,90008,2.25,Leader
"Jan Perry",34.00555,-118.25688,90011,2.75,Leader
"Herb Wesson",34.04122,-118.30915,90006,3.25,Leader
"Bill Rosendahl",34.0453,-118.44886,90025,4.25,Leader
"Mitchell Englander",34.23552,-118.54578,91324,0.0,Leader
"Eric Garcetti",34.10174,-118.30923,90028,3.5,Leader
"Jose Huizar",34.0534,-118.2438,90012,0.0,Leader
"Joe Buscaino",33.73765,-118.28044,90731,0.0,Leader
"Stephen J. Murphy",42.35796,-71.0594,02108,-0.75,Leader
"Felix Arroyo",42.35796,-71.0594,02108,3.75,Leader
"John R. Connolly",42.35796,-71.0594,02108,3.5,Leader
"Ayanna Pressley",42.35796,-71.0594,02108,3.75,Leader
"Salvatore LaMattina	",42.35796,-71.0594,02108,3.25,Leader
"Bill Linehan",42.35796,-71.0594,02108,0.25,Leader
"Frank Baker",42.35796,-71.0594,02108,3.0,Leader
"Charles Yancey",42.35796,-71.0594,02108,0.0,Leader
"Robert Consalvo",42.35796,-71.0594,02108,3.0,Leader
"Matt O'Malley",42.35796,-71.0594,02108,4.25,Leader
"Tito Jackson",42.35796,-71.0594,02108,5.0,Leader
"Michael P. Ross",42.35796,-71.0594,02108,2.0,Leader
"Mark Ciommo",42.35822,-71.05898,02108,3.5,Leader
"Suzette Cooke",47.38063,-122.23652,98032,-0.5,Leader
"Anna M. Peterson",44.93578,-123.04182,97301,0.0,Leader
"Gary H. Wheeler",42.3226,-122.87624,97501,0.0,Leader
"Greg Abbott",30.27798,-97.74232,78701,-2.25,Leader
"Anita Bryant",35.53689,-97.62036,73123,-2.25,Leader
"Matt Daniels",38.87372,-77.23493,22116,-4.0,Leader
"Donald E. Wildmon",34.25653,-88.72493,38803,-4.5,Leader
"Tim Wildmon",34.25653,-88.72493,38803,-5.0,Leader
"Buddy Smith",34.25653,-88.72493,38803,-4.0,Leader
"Randy Sharp",34.25653,-88.72493,38803,-4.25,Leader
"Ed Vitagliano",34.25653,-88.72493,38803,-4.75,Leader
"Bryan Fischer",34.25653,-88.72493,38803,-4.75,Leader
"Peter Wolfgang",41.76007,-72.67637,06106,-4.75,Leader
"Lawrence Taffner",41.76007,-72.67637,06106,0.0,Leader
"Michael Jarjura",41.54055,-72.99425,06705,-4.25,Leader
"Larry Arnn",41.93138,-84.63084,49242,-3.5,Leader
"James Dobson",42.81484,-86.06158,49424,-4.25,Leader
"Brian Camenker",42.41697,-71.2525,02454,-4.25,Leader
"John D'Amico",34.09031,-118.37064,90069,5.0,Leader
"Michael Sutphin",37.22771,-80.4125,24060,3.75,Leader
"Ron Prentice",38.56248,-121.47158,95816,-4.5,Leader
"Brian S. Brown",40.34901,-74.66266,08542,-4.5,Leader
"Ronald Albers ",37.78187,-122.41903,94102,3.75,Leader
"Janet Albert ",38.8942,-77.01898,20001,3.75,Leader
"Todd Akin",38.59792,-90.49033,63011,-4.0,Leader
"Matt Alexander ",41.59704,-73.91731,12590,3.75,Leader
"Robert Aderholt",34.18078,-86.84063,35055,-4.25,Leader
"Debra Amesqua ",43.07414,-89.39065,53703,3.75,Leader
"Rodney Alexander",32.52058,-92.10735,71201,-4.25,Leader
"Dan Furmansky ",42.3573,-71.06471,02108,5.0,Leader
"Peter Morales ",42.3573,-71.06471,02108,5.0,Leader
"Ruth Atkin",37.831,-122.28542,94608,3.75,Leader
"Janice Daniels",42.56361,-83.15484,48084,-4.5,Leader
"Pat Buchanan",38.89474,-77.07258,22209,-4.75,Leader
"Linda Atkins ",40.80245,-124.1604,95501,3.75,Leader
"Toni Atkins ",32.74854,-117.15503,92103,3.75,Leader
"Shannon Bacon ",35.08847,-106.65024,87102,3.75,Leader
"Barbara Baier ",40.81251,-96.64056,68510,3.75,Leader
"Steven L. Anderson",33.39276,-111.97684,85042,-5.0,Leader
"Kelly Ayotte",42.99514,-71.46338,03101,-2.5,Leader
"Louis Sheldon",33.83538,-117.91301,92805,-5.0,Leader
"John Boehner",39.35306,-84.39554,45069,-3.75,Leader
"Kevin Brady",30.28447,-95.46145,77304,-3.75,Leader
"John Boozman ",34.74568,-92.28623,72201,-3.75,Leader
"Richard Burr",36.09663,-80.27558,27104,-3.25,Leader
"Michael C. Burgess",33.01921,-96.98346,75057,-3.75,Leader
"Saxby Chambliss",33.88501,-84.46261,30339,-3.75,Leader
"Dan Coats",39.76876,-86.15929,46204,-1.25,Leader
"Tom Coburn",35.46816,-97.51384,73102,-3.75,Leader
"Dan Burton",39.91721,-86.11101,46240,-4.25,Leader
"Thad Cochran ",32.30034,-90.18669,39201,-3.75,Leader
"Jeff Bingaman",35.68904,-105.93674,87501,4.5,Leader
"Tom Udall",35.69115,-105.93804,87501,4.25,Leader
"Alan Uphold",34.06257,-118.35408,90036,5.0,Leader
"Bruce Lindstrom",34.06257,-118.35408,90036,5.0,Leader
